1.090000000000000000e+02,6.559999942779541016e+00,7.340000152587890625e+00,3.230000019073486328e+00,1.155000000000000000e+02,5.725000381469726562e+00,6.409999847412109375e+00,2.436100000000000000e+04
1.090000000000000000e+02,6.175000190734863281e+00,6.744999885559082031e+00,3.000000000000000000e+00,1.170000000000000000e+02,5.360000133514404297e+00,5.920000076293945312e+00,2.424400000000000000e+04
1.090000000000000000e+02,5.789999961853027344e+00,6.150000095367431641e+00,2.769999980926513672e+00,1.185000000000000000e+02,5.015000343322753906e+00,5.480000019073486328e+00,2.424400000000000000e+04
1.100000000000000000e+02,5.559999942779541016e+00,5.944999694824218750e+00,2.470000028610229492e+00,1.200000000000000000e+02,4.670000076293945312e+00,5.039999961853027344e+00,2.424400000000000000e+04
1.110000000000000000e+02,5.329999923706054688e+00,5.739999771118164062e+00,2.170000076293945312e+00,1.200000000000000000e+02,4.175000190734863281e+00,5.000000000000000000e+00,2.131900000000000000e+04
1.040000000000000000e+02,6.010000228881835938e+00,6.239999771118164062e+00,3.090000152587890625e+00,1.200000000000000000e+02,3.680000066757202148e+00,4.960000038146972656e+00,2.131900000000000000e+04
9.700000000000000000e+01,6.690000057220458984e+00,6.739999771118164062e+00,4.010000228881835938e+00,1.170000000000000000e+02,3.190000057220458984e+00,4.460000038146972656e+00,1.396800000000000000e+04
9.500000000000000000e+01,5.944999694824218750e+00,6.545000076293945312e+00,2.905000209808349609e+00,1.140000000000000000e+02,2.700000047683715820e+00,3.960000038146972656e+00,1.386400000000000000e+04
9.300000000000000000e+01,5.199999809265136719e+00,6.349999904632568359e+00,1.799999952316284180e+00,1.125000000000000000e+02,2.345000028610229492e+00,2.924999952316284180e+00,5.456000000000000000e+03
8.450000000000000000e+01,4.449999809265136719e+00,5.730000019073486328e+00,1.679999947547912598e+00,1.110000000000000000e+02,1.990000009536743164e+00,1.889999985694885254e+00,5.456000000000000000e+03
7.600000000000000000e+01,3.700000047683715820e+00,5.110000133514404297e+00,1.559999942779541016e+00,1.050000000000000000e+02,1.894999980926513672e+00,1.795000076293945312e+00,5.456000000000000000e+03
7.650000000000000000e+01,3.690000057220458984e+00,4.515000343322753906e+00,1.585000038146972656e+00,9.900000000000000000e+01,1.799999952316284180e+00,1.700000047683715820e+00,5.456000000000000000e+03
7.700000000000000000e+01,3.680000066757202148e+00,3.920000076293945312e+00,1.610000014305114746e+00,9.450000000000000000e+01,1.865000009536743164e+00,1.775000095367431641e+00,4.130000000000000000e+03
7.850000000000000000e+01,3.650000095367431641e+00,3.934999942779541016e+00,1.509999990463256836e+00,9.000000000000000000e+01,1.929999947547912598e+00,1.850000023841857910e+00,4.130000000000000000e+03
8.000000000000000000e+01,3.619999885559082031e+00,3.950000047683715820e+00,1.409999966621398926e+00,9.150000000000000000e+01,1.904999971389770508e+00,1.789999961853027344e+00,3.194000000000000000e+03
8.500000000000000000e+01,3.884999990463256836e+00,4.195000171661376953e+00,1.325000047683715820e+00,9.300000000000000000e+01,1.879999995231628418e+00,1.730000019073486328e+00,3.272000000000000000e+03
9.000000000000000000e+01,4.150000095367431641e+00,4.440000057220458984e+00,1.240000009536743164e+00,9.500000000000000000e+01,1.795000076293945312e+00,1.664999961853027344e+00,3.584000000000000000e+03
8.050000000000000000e+01,3.619999885559082031e+00,4.000000000000000000e+00,9.049999713897705078e-01,9.700000000000000000e+01,1.710000038146972656e+00,1.600000023841857910e+00,3.584000000000000000e+03
7.100000000000000000e+01,3.089999914169311523e+00,3.559999942779541016e+00,5.699999928474426270e-01,9.550000000000000000e+01,1.830000042915344238e+00,1.674999952316284180e+00,1.444000000000000000e+03
7.700000000000000000e+01,3.534999847412109375e+00,3.769999980926513672e+00,6.299999952316284180e-01,9.400000000000000000e+01,1.950000047683715820e+00,1.750000000000000000e+00,1.444000000000000000e+03
8.300000000000000000e+01,3.980000019073486328e+00,3.980000019073486328e+00,6.899999976158142090e-01,9.350000000000000000e+01,1.879999995231628418e+00,1.704999923706054688e+00,1.808000000000000000e+03
8.650000000000000000e+01,3.904999971389770508e+00,4.105000019073486328e+00,7.649999856948852539e-01,9.300000000000000000e+01,1.809999942779541016e+00,1.659999966621398926e+00,1.860000000000000000e+03
9.000000000000000000e+01,3.829999923706054688e+00,4.230000019073486328e+00,8.399999737739562988e-01,9.350000000000000000e+01,1.784999966621398926e+00,1.634999990463256836e+00,1.288000000000000000e+03
8.700000000000000000e+01,3.710000038146972656e+00,4.170000076293945312e+00,9.099999666213989258e-01,9.400000000000000000e+01,1.759999990463256836e+00,1.610000014305114746e+00,1.288000000000000000e+03
8.400000000000000000e+01,3.589999914169311523e+00,4.110000133514404297e+00,9.800000190734863281e-01,9.350000000000000000e+01,1.789999961853027344e+00,1.639999985694885254e+00,8.200000000000000000e+02
8.500000000000000000e+01,3.824999809265136719e+00,4.085000038146972656e+00,1.079999923706054688e+00,9.300000000000000000e+01,1.820000052452087402e+00,1.669999957084655762e+00,8.200000000000000000e+02
8.600000000000000000e+01,4.059999942779541016e+00,4.059999942779541016e+00,1.179999947547912598e+00,9.300000000000000000e+01,1.865000009536743164e+00,1.704999923706054688e+00,1.080000000000000000e+03
9.350000000000000000e+01,4.260000228881835938e+00,4.355000019073486328e+00,1.149999976158142090e+00,9.300000000000000000e+01,1.909999966621398926e+00,1.740000009536743164e+00,1.028000000000000000e+03
1.010000000000000000e+02,4.460000038146972656e+00,4.650000095367431641e+00,1.120000004768371582e+00,9.250000000000000000e+01,1.964999914169311523e+00,1.815000057220458984e+00,1.236000000000000000e+03
8.450000000000000000e+01,4.545000076293945312e+00,4.640000343322753906e+00,1.024999976158142090e+00,9.200000000000000000e+01,2.019999980926513672e+00,1.889999985694885254e+00,1.184000000000000000e+03
6.800000000000000000e+01,4.630000114440917969e+00,4.630000114440917969e+00,9.300000071525573730e-01,9.150000000000000000e+01,2.049999952316284180e+00,1.960000038146972656e+00,1.236000000000000000e+03
8.200000000000000000e+01,4.595000267028808594e+00,4.650000095367431641e+00,7.350000143051147461e-01,9.100000000000000000e+01,2.079999923706054688e+00,2.029999971389770508e+00,1.236000000000000000e+03
9.600000000000000000e+01,4.559999942779541016e+00,4.670000076293945312e+00,5.400000214576721191e-01,9.200000000000000000e+01,2.045000076293945312e+00,2.099999904632568359e+00,1.548000000000000000e+03
9.500000000000000000e+01,4.359999656677246094e+00,4.534999847412109375e+00,8.150000572204589844e-01,9.300000000000000000e+01,2.009999990463256836e+00,2.170000076293945312e+00,1.548000000000000000e+03
9.400000000000000000e+01,4.159999847412109375e+00,4.400000095367431641e+00,1.090000033378601074e+00,9.600000000000000000e+01,1.960000038146972656e+00,2.264999866485595703e+00,1.964000000000000000e+03
9.600000000000000000e+01,4.164999961853027344e+00,4.394999980926513672e+00,1.180000066757202148e+00,9.900000000000000000e+01,1.909999966621398926e+00,2.359999895095825195e+00,1.912000000000000000e+03
9.800000000000000000e+01,4.170000076293945312e+00,4.389999866485595703e+00,1.269999980926513672e+00,1.035000000000000000e+02,1.984999895095825195e+00,2.509999990463256836e+00,5.456000000000000000e+03
1.035000000000000000e+02,4.380000114440917969e+00,4.510000228881835938e+00,1.295000076293945312e+00,1.080000000000000000e+02,2.059999942779541016e+00,2.660000085830688477e+00,5.534000000000000000e+03
1.090000000000000000e+02,4.590000152587890625e+00,4.630000114440917969e+00,1.320000052452087402e+00,1.130000000000000000e+02,2.190000057220458984e+00,3.079999923706054688e+00,2.593500000000000000e+04
8.450000000000000000e+01,4.095000267028808594e+00,4.340000152587890625e+00,1.330000042915344238e+00,1.180000000000000000e+02,2.319999933242797852e+00,3.500000000000000000e+00,2.607800000000000000e+04
6.000000000000000000e+01,3.599999904632568359e+00,4.050000190734863281e+00,1.340000033378601074e+00,1.160000000000000000e+02,2.344999790191650391e+00,3.674999952316284180e+00,3.065400000000000000e+04
7.100000000000000000e+01,3.909999847412109375e+00,4.220000267028808594e+00,1.160000085830688477e+00,1.140000000000000000e+02,2.369999885559082031e+00,3.849999904632568359e+00,3.065400000000000000e+04
8.200000000000000000e+01,4.219999790191650391e+00,4.389999866485595703e+00,9.800000190734863281e-01,1.165000000000000000e+02,2.484999895095825195e+00,4.125000000000000000e+00,3.714800000000000000e+04
8.800000000000000000e+01,4.764999866485595703e+00,5.000000000000000000e+00,1.350000023841857910e+00,1.190000000000000000e+02,2.599999904632568359e+00,4.400000095367431641e+00,3.714800000000000000e+04
9.400000000000000000e+01,5.309999942779541016e+00,5.610000133514404297e+00,1.720000028610229492e+00,1.295000000000000000e+02,3.234999895095825195e+00,5.005000114440917969e+00,3.905900000000000000e+04
9.800000000000000000e+01,5.984999656677246094e+00,6.135000228881835938e+00,2.230000019073486328e+00,1.400000000000000000e+02,3.869999885559082031e+00,5.610000133514404297e+00,3.905900000000000000e+04
1.020000000000000000e+02,6.659999847412109375e+00,6.659999847412109375e+00,2.740000009536743164e+00,1.440000000000000000e+02,4.324999809265136719e+00,5.920000076293945312e+00,4.006000000000000000e+04
1.010000000000000000e+02,6.699999809265136719e+00,6.720000267028808594e+00,2.789999961853027344e+00,1.480000000000000000e+02,4.780000209808349609e+00,6.230000019073486328e+00,4.006000000000000000e+04
1.000000000000000000e+02,6.739999771118164062e+00,6.780000209808349609e+00,2.839999914169311523e+00,1.470000000000000000e+02,5.050000190734863281e+00,6.474999904632568359e+00,3.915000000000000000e+04
9.950000000000000000e+01,6.409999847412109375e+00,6.765000343322753906e+00,2.525000095367431641e+00,1.460000000000000000e+02,5.320000171661376953e+00,6.719999790191650391e+00,3.915000000000000000e+04
9.900000000000000000e+01,6.079999923706054688e+00,6.750000000000000000e+00,2.210000038146972656e+00,1.425000000000000000e+02,5.320000171661376953e+00,7.010000228881835938e+00,3.022500000000000000e+04
9.450000000000000000e+01,6.090000152587890625e+00,6.465000152587890625e+00,2.029999971389770508e+00,1.390000000000000000e+02,5.320000171661376953e+00,7.300000190734863281e+00,3.022500000000000000e+04
9.000000000000000000e+01,6.099999904632568359e+00,6.179999828338623047e+00,1.850000023841857910e+00,1.350000000000000000e+02,5.195000171661376953e+00,7.840000152587890625e+00,1.792600000000000000e+04
8.950000000000000000e+01,6.394999980926513672e+00,6.434999942779541016e+00,2.595000028610229492e+00,1.310000000000000000e+02,5.070000171661376953e+00,8.380000114440917969e+00,1.792600000000000000e+04
8.900000000000000000e+01,6.690000057220458984e+00,6.690000057220458984e+00,3.339999914169311523e+00,1.285000000000000000e+02,4.739999771118164062e+00,8.864999771118164062e+00,1.756000000000000000e+03
8.400000000000000000e+01,6.434999942779541016e+00,6.699999809265136719e+00,2.139999866485595703e+00,1.260000000000000000e+02,4.409999847412109375e+00,9.350000381469726562e+00,1.756000000000000000e+03
7.900000000000000000e+01,6.179999828338623047e+00,6.710000038146972656e+00,9.399999976158142090e-01,1.245000000000000000e+02,3.964999914169311523e+00,9.560000419616699219e+00,4.052000000000000000e+03
8.100000000000000000e+01,6.465000152587890625e+00,6.784999847412109375e+00,1.274999976158142090e+00,1.230000000000000000e+02,3.519999980926513672e+00,9.770000457763671875e+00,3.974000000000000000e+03
8.300000000000000000e+01,6.750000000000000000e+00,6.860000133514404297e+00,1.610000014305114746e+00,1.225000000000000000e+02,3.514999866485595703e+00,9.675000190734863281e+00,6.120000000000000000e+02
8.200000000000000000e+01,6.595000267028808594e+00,6.795000076293945312e+00,1.555000066757202148e+00,1.220000000000000000e+02,3.509999990463256836e+00,9.579999923706054688e+00,5.600000000000000000e+02
8.100000000000000000e+01,6.440000057220458984e+00,6.730000019073486328e+00,1.500000000000000000e+00,1.185000000000000000e+02,3.429999828338623047e+00,9.180000305175781250e+00,0.000000000000000000e+00
8.600000000000000000e+01,6.699999809265136719e+00,6.875000000000000000e+00,1.509999990463256836e+00,1.150000000000000000e+02,3.349999904632568359e+00,8.779999732971191406e+00,0.000000000000000000e+00
9.100000000000000000e+01,6.960000038146972656e+00,7.019999980926513672e+00,1.519999980926513672e+00,1.120000000000000000e+02,3.284999847412109375e+00,8.764999389648437500e+00,0.000000000000000000e+00
8.900000000000000000e+01,6.539999961853027344e+00,6.974999904632568359e+00,1.339999914169311523e+00,1.090000000000000000e+02,3.220000028610229492e+00,8.750000000000000000e+00,0.000000000000000000e+00
8.700000000000000000e+01,6.119999885559082031e+00,6.929999828338623047e+00,1.159999966621398926e+00,1.100000000000000000e+02,3.250000000000000000e+00,9.024999618530273438e+00,3.000000000000000000e+02
1.085000000000000000e+02,7.259999752044677734e+00,7.664999961853027344e+00,4.079999923706054688e+00,1.110000000000000000e+02,3.279999971389770508e+00,9.300000190734863281e+00,3.000000000000000000e+02
1.300000000000000000e+02,8.399999618530273438e+00,8.399999618530273438e+00,7.000000000000000000e+00,1.055000000000000000e+02,3.119999885559082031e+00,7.909999847412109375e+00,1.236000000000000000e+03
1.075000000000000000e+02,7.359999656677246094e+00,7.644999504089355469e+00,5.239999771118164062e+00,1.000000000000000000e+02,2.960000038146972656e+00,6.519999980926513672e+00,1.236000000000000000e+03
8.500000000000000000e+01,6.320000171661376953e+00,6.889999866485595703e+00,3.480000019073486328e+00,9.900000000000000000e+01,2.994999885559082031e+00,6.619999885559082031e+00,1.600000000000000000e+03
8.250000000000000000e+01,6.644999980926513672e+00,6.989999771118164062e+00,2.724999904632568359e+00,9.800000000000000000e+01,3.029999971389770508e+00,6.719999790191650391e+00,1.652000000000000000e+03
8.000000000000000000e+01,6.969999790191650391e+00,7.090000152587890625e+00,1.970000028610229492e+00,9.500000000000000000e+01,2.985000133514404297e+00,5.619999885559082031e+00,1.080000000000000000e+03
7.950000000000000000e+01,6.779999732971191406e+00,6.954999923706054688e+00,1.750000000000000000e+00,9.200000000000000000e+01,2.940000057220458984e+00,4.519999980926513672e+00,1.080000000000000000e+03
7.900000000000000000e+01,6.590000152587890625e+00,6.820000171661376953e+00,1.529999971389770508e+00,8.950000000000000000e+01,2.889999866485595703e+00,4.255000114440917969e+00,0.000000000000000000e+00
8.100000000000000000e+01,6.239999771118164062e+00,6.640000343322753906e+00,1.299999952316284180e+00,8.700000000000000000e+01,2.839999914169311523e+00,3.990000009536743164e+00,0.000000000000000000e+00
8.300000000000000000e+01,5.889999866485595703e+00,6.460000038146972656e+00,1.070000052452087402e+00,8.450000000000000000e+01,2.865000009536743164e+00,3.884999990463256836e+00,0.000000000000000000e+00
8.200000000000000000e+01,5.819999694824218750e+00,6.230000019073486328e+00,1.160000085830688477e+00,8.200000000000000000e+01,2.890000104904174805e+00,3.779999971389770508e+00,0.000000000000000000e+00
8.100000000000000000e+01,5.750000000000000000e+00,6.000000000000000000e+00,1.250000000000000000e+00,8.150000000000000000e+01,2.905000209808349609e+00,3.769999980926513672e+00,0.000000000000000000e+00
8.250000000000000000e+01,5.704999923706054688e+00,6.180000305175781250e+00,2.295000076293945312e+00,8.100000000000000000e+01,2.920000076293945312e+00,3.759999990463256836e+00,0.000000000000000000e+00
8.400000000000000000e+01,5.659999847412109375e+00,6.360000133514404297e+00,3.339999914169311523e+00,8.150000000000000000e+01,2.920000076293945312e+00,3.889999866485595703e+00,0.000000000000000000e+00
8.900000000000000000e+01,6.189999580383300781e+00,6.610000133514404297e+00,2.335000038146972656e+00,8.200000000000000000e+01,2.920000076293945312e+00,4.019999980926513672e+00,0.000000000000000000e+00
9.400000000000000000e+01,6.719999790191650391e+00,6.860000133514404297e+00,1.330000042915344238e+00,8.200000000000000000e+01,2.950000047683715820e+00,4.284999847412109375e+00,0.000000000000000000e+00
8.950000000000000000e+01,6.469999790191650391e+00,6.805000305175781250e+00,1.590000033378601074e+00,8.200000000000000000e+01,2.980000019073486328e+00,4.550000190734863281e+00,0.000000000000000000e+00
8.500000000000000000e+01,6.219999790191650391e+00,6.750000000000000000e+00,1.850000023841857910e+00,8.500000000000000000e+01,3.019999980926513672e+00,6.079999923706054688e+00,0.000000000000000000e+00
8.700000000000000000e+01,6.090000152587890625e+00,6.449999809265136719e+00,2.009999990463256836e+00,8.800000000000000000e+01,3.059999942779541016e+00,7.610000133514404297e+00,0.000000000000000000e+00
8.900000000000000000e+01,5.960000038146972656e+00,6.150000095367431641e+00,2.170000076293945312e+00,9.650000000000000000e+01,3.289999961853027344e+00,8.435000419616699219e+00,0.000000000000000000e+00
9.300000000000000000e+01,6.140000343322753906e+00,6.235000133514404297e+00,2.309999942779541016e+00,1.050000000000000000e+02,3.519999980926513672e+00,9.260000228881835938e+00,0.000000000000000000e+00
9.700000000000000000e+01,6.320000171661376953e+00,6.320000171661376953e+00,2.450000047683715820e+00,1.120000000000000000e+02,4.484999656677246094e+00,9.555000305175781250e+00,0.000000000000000000e+00
1.090000000000000000e+02,7.520000457763671875e+00,7.520000457763671875e+00,2.985000133514404297e+00,1.190000000000000000e+02,5.449999809265136719e+00,9.850000381469726562e+00,0.000000000000000000e+00
1.210000000000000000e+02,8.720000267028808594e+00,8.720000267028808594e+00,3.519999980926513672e+00,1.205000000000000000e+02,5.614999771118164062e+00,9.675000190734863281e+00,4.052000000000000000e+03
1.245000000000000000e+02,9.235000610351562500e+00,9.235000610351562500e+00,5.824999809265136719e+00,1.220000000000000000e+02,5.780000209808349609e+00,9.500000000000000000e+00,3.974000000000000000e+03
1.280000000000000000e+02,9.750000000000000000e+00,9.750000000000000000e+00,8.130000114440917969e+00,1.230000000000000000e+02,6.030000209808349609e+00,9.399999618530273438e+00,6.860000000000000000e+03
1.285000000000000000e+02,9.805000305175781250e+00,9.954999923706054688e+00,6.920000076293945312e+00,1.240000000000000000e+02,6.280000209808349609e+00,9.300000190734863281e+00,6.860000000000000000e+03
1.290000000000000000e+02,9.859999656677246094e+00,1.015999984741210938e+01,5.710000038146972656e+00,1.250000000000000000e+02,6.385000228881835938e+00,9.340000152587890625e+00,7.328000000000000000e+03
1.290000000000000000e+02,9.885000228881835938e+00,1.044499969482421875e+01,5.275000095367431641e+00,1.260000000000000000e+02,6.489999771118164062e+00,9.380000114440917969e+00,7.328000000000000000e+03
1.290000000000000000e+02,9.909999847412109375e+00,1.072999954223632812e+01,4.840000152587890625e+00,1.290000000000000000e+02,6.545000076293945312e+00,9.470000267028808594e+00,4.988000000000000000e+03
1.315000000000000000e+02,9.625000000000000000e+00,1.027999973297119141e+01,4.505000114440917969e+00,1.320000000000000000e+02,6.599999904632568359e+00,9.560000419616699219e+00,4.988000000000000000e+03
1.340000000000000000e+02,9.340000152587890625e+00,9.829999923706054688e+00,4.170000076293945312e+00,1.365000000000000000e+02,6.550000190734863281e+00,9.659999847412109375e+00,1.964000000000000000e+03
1.400000000000000000e+02,9.335000038146972656e+00,9.800000190734863281e+00,4.170000076293945312e+00,1.410000000000000000e+02,6.500000000000000000e+00,9.760000228881835938e+00,1.964000000000000000e+03
1.460000000000000000e+02,9.329999923706054688e+00,9.770000457763671875e+00,4.170000076293945312e+00,1.425000000000000000e+02,6.125000000000000000e+00,9.649999618530273438e+00,0.000000000000000000e+00
1.455000000000000000e+02,8.670000076293945312e+00,9.364999771118164062e+00,3.530000209808349609e+00,1.440000000000000000e+02,5.750000000000000000e+00,9.539999961853027344e+00,0.000000000000000000e+00
1.450000000000000000e+02,8.010000228881835938e+00,8.960000038146972656e+00,2.890000104904174805e+00,1.430000000000000000e+02,5.265000343322753906e+00,9.395000457763671875e+00,0.000000000000000000e+00
1.485000000000000000e+02,6.835000038146972656e+00,8.610000610351562500e+00,3.244999885559082031e+00,1.420000000000000000e+02,4.780000209808349609e+00,9.250000000000000000e+00,0.000000000000000000e+00
1.520000000000000000e+02,5.659999847412109375e+00,8.260000228881835938e+00,3.599999904632568359e+00,1.350000000000000000e+02,4.090000152587890625e+00,8.434999465942382812e+00,0.000000000000000000e+00
1.310000000000000000e+02,5.670000076293945312e+00,7.039999961853027344e+00,2.690000057220458984e+00,1.280000000000000000e+02,3.400000095367431641e+00,7.619999885559082031e+00,0.000000000000000000e+00
1.100000000000000000e+02,5.679999828338623047e+00,5.820000171661376953e+00,1.779999971389770508e+00,1.225000000000000000e+02,3.365000009536743164e+00,7.784999847412109375e+00,0.000000000000000000e+00
1.160000000000000000e+02,6.564999580383300781e+00,6.935000419616699219e+00,1.304999947547912598e+00,1.170000000000000000e+02,3.329999923706054688e+00,7.949999809265136719e+00,0.000000000000000000e+00
1.220000000000000000e+02,7.449999809265136719e+00,8.050000190734863281e+00,8.299999833106994629e-01,1.160000000000000000e+02,3.065000057220458984e+00,6.444999694824218750e+00,0.000000000000000000e+00
1.090000000000000000e+02,6.609999656677246094e+00,7.225000381469726562e+00,7.649999856948852539e-01,1.150000000000000000e+02,2.799999952316284180e+00,4.940000057220458984e+00,0.000000000000000000e+00
9.600000000000000000e+01,5.769999980926513672e+00,6.400000095367431641e+00,6.999999880790710449e-01,1.060000000000000000e+02,2.474999904632568359e+00,3.690000057220458984e+00,0.000000000000000000e+00
1.030000000000000000e+02,6.005000114440917969e+00,6.400000095367431641e+00,9.049999713897705078e-01,9.700000000000000000e+01,2.150000095367431641e+00,2.440000057220458984e+00,0.000000000000000000e+00
1.100000000000000000e+02,6.239999771118164062e+00,6.400000095367431641e+00,1.110000014305114746e+00,8.950000000000000000e+01,2.285000085830688477e+00,2.519999980926513672e+00,0.000000000000000000e+00
1.065000000000000000e+02,6.510000228881835938e+00,6.630000114440917969e+00,1.215000033378601074e+00,8.200000000000000000e+01,2.420000076293945312e+00,2.599999904632568359e+00,0.000000000000000000e+00
1.030000000000000000e+02,6.780000209808349609e+00,6.860000133514404297e+00,1.320000052452087402e+00,8.050000000000000000e+01,2.579999923706054688e+00,2.904999971389770508e+00,0.000000000000000000e+00
8.200000000000000000e+01,5.704999923706054688e+00,6.269999980926513672e+00,1.535000085830688477e+00,7.900000000000000000e+01,2.740000009536743164e+00,3.210000038146972656e+00,0.000000000000000000e+00
6.100000000000000000e+01,4.630000114440917969e+00,5.679999828338623047e+00,1.750000000000000000e+00,8.150000000000000000e+01,2.835000038146972656e+00,3.599999904632568359e+00,0.000000000000000000e+00
8.000000000000000000e+01,5.220000267028808594e+00,6.105000019073486328e+00,1.000000000000000000e+00,8.400000000000000000e+01,2.930000066757202148e+00,3.990000009536743164e+00,0.000000000000000000e+00
9.900000000000000000e+01,5.809999942779541016e+00,6.530000209808349609e+00,2.500000000000000000e-01,8.800000000000000000e+01,2.960000038146972656e+00,4.335000038146972656e+00,0.000000000000000000e+00
9.150000000000000000e+01,5.779999732971191406e+00,6.420000076293945312e+00,6.499999761581420898e-01,9.200000000000000000e+01,2.990000009536743164e+00,4.679999828338623047e+00,0.000000000000000000e+00
8.400000000000000000e+01,5.750000000000000000e+00,6.309999942779541016e+00,1.049999952316284180e+00,9.300000000000000000e+01,2.945000171661376953e+00,4.289999961853027344e+00,0.000000000000000000e+00
8.650000000000000000e+01,5.724999904632568359e+00,6.139999866485595703e+00,1.034999966621398926e+00,9.400000000000000000e+01,2.900000095367431641e+00,3.900000095367431641e+00,0.000000000000000000e+00
